,temporal,contingency,comparision,expansion
4862,0.1,1e-05,1e-05,0.7999999999999999
4863,0.6,1e-05,1e-05,0.4
4864,0.2,0.1,1e-05,0.7
4865,1e-05,1e-05,0.1,0.8999999999999999
4866,1e-05,0.1,0.1,0.8
4867,0.1,0.30000000000000004,1e-05,0.6000000000000001
4868,1e-05,0.5,0.2,0.30000000000000004
4869,0.2,0.1,0.1,0.6
4870,0.1,0.6,0.1,0.2
4871,0.1,0.2,0.1,0.5
4872,1e-05,0.6,0.1,0.30000000000000004
4873,1e-05,1e-05,0.2,0.7
4874,0.1,1e-05,0.1,0.5
4875,0.1,0.30000000000000004,0.2,0.3
4876,1e-05,0.2,0.1,0.6
4877,1e-05,0.3,1e-05,0.7
4878,1e-05,1e-05,0.1,0.8
4879,0.7,1e-05,1e-05,0.2
4880,0.1,1e-05,1e-05,0.9
4881,1e-05,0.1,1e-05,0.9
4882,1e-05,1e-05,1e-05,0.7999999999999999
4883,0.4,1e-05,1e-05,0.5
4884,1e-05,0.8,1e-05,0.2
4885,1e-05,1e-05,1e-05,1.0
4886,1e-05,1e-05,1e-05,1.0
4887,1e-05,1e-05,0.5,0.5
4888,1e-05,0.5,0.1,0.4
4889,1e-05,1e-05,1e-05,1.0
4890,1e-05,0.2,0.30000000000000004,0.5
4891,0.7,0.1,1e-05,0.2
4892,1e-05,0.2,0.1,0.6000000000000001
4893,1e-05,1e-05,1e-05,1.0
4894,0.2,0.2,1e-05,0.6
4895,1e-05,0.6,0.3,0.1
4896,1e-05,1e-05,1e-05,0.8999999999999999
4897,1e-05,0.30000000000000004,0.2,0.5
4898,1e-05,0.3,0.2,0.5
4899,1e-05,0.4,0.1,0.4
4900,1e-05,0.1,0.1,0.7000000000000001
4901,1e-05,0.30000000000000004,0.4,0.3
4902,0.1,0.2,0.4,0.3
4903,1e-05,0.3,0.2,0.4
4904,1e-05,0.7,0.30000000000000004,1e-05
4905,0.1,0.4,0.2,0.30000000000000004
4906,1e-05,1e-05,0.9,0.1
4907,1e-05,0.30000000000000004,1e-05,0.7000000000000001
4908,1e-05,0.5,1e-05,0.5
4909,1e-05,0.30000000000000004,0.30000000000000004,0.4
4910,0.30000000000000004,1e-05,1e-05,0.6000000000000001
4911,0.2,1e-05,0.2,0.6
4912,1e-05,0.2,1e-05,0.8
4913,0.1,0.1,1e-05,0.8
4914,0.5,1e-05,1e-05,0.5
4915,0.1,0.4,0.1,0.4
4916,0.1,0.3,0.1,0.4
4917,0.6,0.1,0.1,0.2
4918,1e-05,1e-05,0.1,0.9
4919,0.2,0.1,0.2,0.5
4920,1e-05,0.1,1e-05,0.9
4921,1e-05,0.4,1e-05,0.6000000000000001
4922,1e-05,1e-05,0.1,0.9
4923,0.4,0.2,0.1,0.30000000000000004
4924,0.6,1e-05,0.1,0.30000000000000004
4925,1e-05,1e-05,1e-05,1.0
4926,0.2,0.1,1e-05,0.6000000000000001
4927,0.5,1e-05,0.1,0.4
4928,1e-05,0.1,0.1,0.8
4929,1e-05,1e-05,0.1,0.8
4930,1e-05,1e-05,1e-05,1.0
4931,0.5,1e-05,1e-05,0.4
4932,0.1,1e-05,1e-05,0.9
4933,1e-05,1e-05,0.1,0.8
4934,0.3,1e-05,1e-05,0.7
4935,1e-05,0.1,0.30000000000000004,0.6000000000000001
4936,1e-05,0.2,1e-05,0.8
4937,1e-05,0.5,1e-05,0.5
4938,1e-05,0.2,0.5,0.30000000000000004
4939,1e-05,0.3,1e-05,0.6
4940,1e-05,0.3,0.2,0.5
4941,1e-05,0.2,1e-05,0.8
4942,1e-05,1e-05,0.30000000000000004,0.6000000000000001
4943,1e-05,0.1,0.2,0.6000000000000001
4944,1e-05,1e-05,1e-05,1.0
4945,1e-05,1e-05,0.2,0.7
4946,0.1,0.30000000000000004,0.2,0.4
4947,1e-05,0.4,0.30000000000000004,0.2
4948,0.1,1e-05,0.1,0.8
4949,0.5,0.3,1e-05,0.1
4950,0.3,0.1,0.2,0.4
4951,1e-05,0.2,0.2,0.5
4952,1e-05,0.4,1e-05,0.6
4953,1e-05,0.1,0.1,0.8
4954,1e-05,1e-05,1e-05,1.0
4955,1e-05,1e-05,0.5,0.4
4956,0.4,0.5,1e-05,0.1
4957,1e-05,1e-05,0.9,1e-05
4958,1e-05,1e-05,1e-05,0.9999999999999999
4959,1e-05,1e-05,1e-05,1.0
4960,1e-05,0.1,1e-05,0.9
4961,1e-05,0.1,1e-05,0.6
4962,1e-05,0.4,1e-05,0.5
4963,0.2,0.2,1e-05,0.4
4964,1e-05,0.2,0.8,1e-05
4965,1e-05,0.3,0.1,0.4
4966,0.2,1e-05,0.1,0.4
4967,0.1,0.1,1e-05,0.7
4968,0.30000000000000004,1e-05,0.4,0.30000000000000004
4969,0.1,1e-05,1e-05,0.9
4970,0.3,1e-05,1e-05,0.7
4971,0.4,1e-05,1e-05,0.6
4972,0.30000000000000004,1e-05,0.1,0.6
4973,1e-05,0.1,0.6,0.3
4974,0.1,0.1,0.2,0.4
4975,0.1,0.5,0.4,1e-05
4976,0.1,0.2,0.2,0.5
4977,1e-05,0.4,1e-05,0.6000000000000001
4978,1e-05,0.1,0.30000000000000004,0.4
4979,1e-05,1e-05,1e-05,1.0
4980,1e-05,0.2,1e-05,0.7000000000000001
4981,1e-05,0.1,0.2,0.6000000000000001
4982,1e-05,0.9,1e-05,1e-05
4983,0.2,0.1,0.30000000000000004,0.4
4984,0.1,0.2,0.1,0.4
4985,1e-05,0.3,0.5,0.1
4986,1e-05,0.6,0.1,0.2
4987,0.2,0.1,0.2,0.4
4988,1e-05,0.7,0.1,0.2
4989,1e-05,0.5,0.30000000000000004,0.1
4990,0.5,0.2,0.1,0.1
4991,0.1,1e-05,0.1,0.8
4992,0.3,1e-05,1e-05,0.6000000000000001
4993,1e-05,0.1,0.2,0.6000000000000001
4994,1e-05,0.1,0.4,0.5
4995,1e-05,0.3,1e-05,0.6
4996,0.1,0.1,1e-05,0.7
4997,0.2,0.5,0.2,0.1
4998,0.3,1e-05,0.6000000000000001,0.1
4999,1e-05,0.2,0.5,0.2
5000,1e-05,0.4,0.30000000000000004,0.30000000000000004
5001,1e-05,1e-05,1e-05,1.0
5002,1e-05,1e-05,1e-05,1.0
5003,0.1,0.1,0.30000000000000004,0.4
5004,1e-05,1e-05,0.4,0.5
5005,1e-05,1e-05,0.30000000000000004,0.6000000000000001
5006,0.1,0.3,0.30000000000000004,0.30000000000000004
5007,0.2,0.1,1e-05,0.7
5008,0.1,0.4,1e-05,0.5
5009,0.1,0.2,0.1,0.6
5010,0.1,0.1,0.2,0.5
5011,1e-05,0.2,0.30000000000000004,0.5
5012,0.30000000000000004,0.3,0.1,0.3
5013,0.4,0.4,1e-05,0.2
5014,0.1,1e-05,1e-05,0.8999999999999999
5015,0.1,0.4,1e-05,0.5
5016,1e-05,0.4,1e-05,0.6000000000000001
5017,1e-05,0.2,1e-05,0.8
5018,0.1,0.5,1e-05,0.4
5019,0.1,0.5,1e-05,0.4
5020,1e-05,0.1,0.1,0.7000000000000001
5021,1e-05,0.2,1e-05,0.8
5022,1e-05,0.3,0.30000000000000004,0.4
5023,0.1,0.1,0.7,0.1
5024,1e-05,0.4,1e-05,0.6000000000000001
5025,0.4,0.5,1e-05,0.1
5026,1e-05,0.2,0.2,0.6
5027,1e-05,0.2,1e-05,0.8
5028,1e-05,0.4,1e-05,0.6000000000000001
5029,1e-05,0.9,1e-05,0.1
5030,1e-05,0.5,1e-05,0.5
5031,1e-05,0.2,1e-05,0.7999999999999999
5032,1e-05,0.4,0.1,0.5
5033,1e-05,0.2,0.2,0.6000000000000001
5034,1e-05,0.6,0.2,0.2
5035,1e-05,0.1,0.3,0.6
5036,1e-05,1e-05,0.3,0.7
5037,1e-05,0.30000000000000004,1e-05,0.7
5038,1e-05,0.3,1e-05,0.7000000000000001
5039,1e-05,0.6,0.30000000000000004,1e-05
5040,1e-05,0.30000000000000004,1e-05,0.7
5041,0.2,0.5,0.1,0.2
5042,0.1,0.2,0.1,0.6000000000000001
5043,1e-05,0.1,0.3,0.6
5044,1e-05,0.1,0.3,0.6
5045,1e-05,1e-05,0.2,0.7999999999999999
5046,1e-05,0.1,0.30000000000000004,0.6000000000000001
5047,1e-05,0.4,1e-05,0.6000000000000001
5048,1e-05,0.3,0.2,0.5
5049,1e-05,0.30000000000000004,0.1,0.6
5050,1e-05,0.2,0.2,0.6
5051,1e-05,0.1,0.8,0.1
5052,1e-05,1e-05,0.2,0.8
5053,1e-05,1e-05,0.4,0.6
5054,0.3,0.2,0.1,0.4
5055,0.1,0.5,1e-05,0.4
5056,1e-05,0.6,1e-05,0.4
5057,0.2,0.7,1e-05,0.1
5058,1e-05,0.6,0.1,0.2
5059,1e-05,0.4,1e-05,0.6000000000000001
5060,1e-05,0.4,0.1,0.5
5061,1e-05,0.30000000000000004,1e-05,0.7
5062,1e-05,0.4,1e-05,0.6000000000000001
5063,1e-05,0.2,0.1,0.7000000000000001
5064,1e-05,0.5,0.1,0.4
5065,1e-05,0.30000000000000004,0.1,0.6
5066,1e-05,0.30000000000000004,0.1,0.6000000000000001
5067,1e-05,0.6000000000000001,1e-05,0.4
5068,1e-05,0.2,0.30000000000000004,0.4
5069,1e-05,0.1,0.1,0.8
5070,1e-05,0.4,0.2,0.4
5071,1e-05,1e-05,1e-05,1.0
5072,1e-05,1e-05,0.1,0.9
5073,0.1,0.1,0.1,0.7
5074,1e-05,0.2,0.2,0.6000000000000001
5075,1e-05,0.1,1e-05,0.8
5076,0.2,0.2,0.2,0.4
5077,1e-05,0.5,0.1,0.4
5078,0.1,0.2,0.1,0.6000000000000001
5079,0.2,0.5,1e-05,0.30000000000000004
5080,1e-05,0.3,0.2,0.5
5081,1e-05,0.1,1e-05,0.8999999999999999
5082,1e-05,1e-05,0.1,0.9000000000000001
5083,1e-05,0.5,0.1,0.4
5084,1e-05,0.4,0.30000000000000004,0.30000000000000004
5085,1e-05,0.1,0.6000000000000001,0.30000000000000004
5086,1e-05,0.5,0.2,0.30000000000000004
5087,1e-05,1e-05,0.2,0.8
5088,1e-05,0.4,0.1,0.5
5089,1e-05,0.3,1e-05,0.7
5090,1e-05,0.2,1e-05,0.8
5091,1e-05,0.4,1e-05,0.6000000000000001
5092,1e-05,1e-05,0.5,0.5
5093,1e-05,0.1,0.1,0.8
5094,1e-05,1e-05,1e-05,1.0
5095,1e-05,1e-05,0.2,0.7999999999999999
5096,1e-05,0.1,0.30000000000000004,0.6000000000000001
5097,1e-05,0.5,0.1,0.4
5098,1e-05,0.2,0.1,0.7
5099,1e-05,1e-05,0.9999999999999999,1e-05
5100,1e-05,0.3,1e-05,0.7
5101,1e-05,0.4,0.1,0.5
5102,1e-05,0.3,0.5,0.2
5103,1e-05,0.4,1e-05,0.6000000000000001
5104,1e-05,0.1,0.1,0.7999999999999999
5105,1e-05,0.3,0.3,0.4
5106,1e-05,0.6,0.1,0.30000000000000004
5107,1e-05,0.2,0.2,0.6
5108,1e-05,0.4,1e-05,0.6
5109,1e-05,1e-05,0.7,0.30000000000000004
5110,1e-05,0.5,0.1,0.3
5111,1e-05,0.7,1e-05,0.30000000000000004
5112,1e-05,0.5,1e-05,0.5
5113,0.1,0.1,1e-05,0.7999999999999999
5114,1e-05,0.1,0.1,0.8
5115,1e-05,1e-05,1e-05,0.8999999999999999
5116,0.1,0.2,0.1,0.4
5117,0.4,0.1,0.1,0.4
5118,1e-05,0.2,0.1,0.7
5119,1e-05,0.5,0.1,0.4
5120,0.3,0.1,1e-05,0.5
5121,1e-05,0.2,0.5,0.30000000000000004
5122,1e-05,0.2,1e-05,0.8
5123,1e-05,0.1,0.4,0.4
5124,0.1,0.7,1e-05,0.2
5125,1e-05,0.5,1e-05,0.4
5126,1e-05,0.1,1e-05,0.8999999999999999
5127,1e-05,1e-05,0.1,0.8999999999999999
5128,1e-05,1e-05,1e-05,1.0
5129,1e-05,0.4,0.5,0.1
5130,1e-05,0.6,0.3,1e-05
5131,1e-05,1e-05,0.5,0.4
5132,0.4,0.2,1e-05,0.2
5133,1e-05,1e-05,0.1,0.8
5134,0.4,0.5,1e-05,0.1
5135,0.2,0.30000000000000004,0.3,0.2
5136,0.2,0.3,0.2,0.1
5137,0.1,0.1,0.1,0.7
5138,0.7999999999999999,1e-05,1e-05,0.1
5139,0.5,1e-05,1e-05,0.4
5140,1e-05,1e-05,0.1,0.5
5141,1e-05,1e-05,1e-05,0.7
5142,0.4,1e-05,1e-05,0.2
5143,0.1,0.1,1e-05,0.5
5144,1e-05,1e-05,1e-05,0.7999999999999999
5145,0.4,0.5,1e-05,1e-05
5146,1e-05,1e-05,1e-05,0.7999999999999999
5147,1e-05,1e-05,0.2,0.5
5148,1e-05,1e-05,0.7,0.1
5149,0.5,0.1,1e-05,1e-05
5150,0.1,0.2,1e-05,0.2
5151,1e-05,0.1,0.1,0.1
5152,1e-05,1e-05,0.6,1e-05
5153,0.3,0.1,0.1,0.1
5154,0.1,0.7,1e-05,1e-05
5155,0.3,0.2,1e-05,1e-05
5156,1e-05,0.4,0.1,1e-05
5157,0.8,1e-05,1e-05,1e-05
5158,0.2,1e-05,1e-05,0.2
5159,1e-05,1e-05,1e-05,0.7
5160,1e-05,0.2,1e-05,0.8
5161,1e-05,0.2,0.2,0.6000000000000001
5162,1e-05,0.2,0.1,0.7
5163,0.1,0.3,0.2,0.4
5164,0.1,1e-05,1e-05,0.8999999999999999
5165,1e-05,1e-05,0.7,0.1
5166,1e-05,0.5,1e-05,0.5
5167,0.2,0.3,0.1,0.4
5168,1e-05,0.2,0.5,0.2
5169,0.1,0.5,0.1,0.30000000000000004
5170,1e-05,0.4,0.1,0.4
5171,1e-05,0.4,0.1,0.4
5172,0.1,0.7,1e-05,0.1
5173,0.5,1e-05,0.1,0.30000000000000004
5174,1e-05,1e-05,0.30000000000000004,0.7
5175,1e-05,0.6,0.2,1e-05
5176,1e-05,0.6,0.2,0.1
5177,0.1,0.4,0.2,0.30000000000000004
5178,1e-05,0.4,0.2,0.2
5179,1e-05,0.1,0.4,0.5
5180,1e-05,0.2,0.4,0.4
5181,0.1,1e-05,0.9,1e-05
5182,0.1,0.2,1e-05,0.7
5183,0.4,1e-05,1e-05,0.6
5184,0.1,0.6,0.1,0.2
5185,0.1,0.7,1e-05,0.2
5186,0.4,1e-05,0.4,0.2
5187,0.1,1e-05,1e-05,0.8999999999999999
5188,0.2,1e-05,1e-05,0.8
5189,0.30000000000000004,1e-05,1e-05,0.7
5190,1e-05,0.1,0.5,0.4
5191,1e-05,0.1,1e-05,0.9
5192,0.5,0.1,1e-05,0.4
5193,1e-05,1e-05,1e-05,1.0
5194,1e-05,0.5,1e-05,0.5
5195,1e-05,0.2,0.1,0.7
5196,1e-05,0.7999999999999999,1e-05,0.2
5197,1e-05,0.1,0.1,0.8
5198,1e-05,1e-05,0.1,0.8
5199,1e-05,1e-05,1e-05,1.0
5200,0.6,1e-05,1e-05,0.4
5201,0.4,0.4,1e-05,0.2
5202,0.8,0.1,1e-05,1e-05
5203,0.30000000000000004,1e-05,1e-05,0.7
5204,1e-05,0.3,1e-05,0.7
5205,0.2,0.4,1e-05,0.4
5206,0.2,0.5,1e-05,0.30000000000000004
5207,0.1,0.1,1e-05,0.8
5208,0.1,0.4,1e-05,0.2
5209,1e-05,0.1,0.2,0.7
5210,1e-05,0.3,0.6,0.1
5211,0.5,0.3,1e-05,0.1
5212,0.5,0.3,1e-05,0.2
5213,0.2,0.6,0.2,1e-05
5214,1e-05,0.7999999999999999,1e-05,0.2
5215,0.7,0.2,1e-05,0.1
5216,0.5,0.1,1e-05,0.3
5217,0.2,0.3,0.2,0.2
5218,0.2,1e-05,1e-05,0.7
5219,0.1,1e-05,0.1,0.7
5220,1e-05,1e-05,0.6,0.2
5221,1e-05,0.2,1e-05,0.8
5222,0.1,0.1,1e-05,0.8
5223,1e-05,0.2,1e-05,0.8
5224,1e-05,0.4,0.2,0.4
5225,0.1,1e-05,0.1,0.7999999999999999
5226,1e-05,1e-05,1e-05,1.0
5227,0.4,0.3,1e-05,0.30000000000000004
5228,1e-05,1e-05,1e-05,0.8999999999999999
5229,0.4,1e-05,1e-05,0.5
5230,1e-05,1e-05,1e-05,1.0
5231,0.1,0.4,1e-05,0.5
5232,0.1,0.1,0.4,0.30000000000000004
5233,0.1,0.4,0.4,0.1
5234,1e-05,0.1,1e-05,0.8999999999999999
5235,0.3,1e-05,0.30000000000000004,0.30000000000000004
5236,0.5,1e-05,0.1,0.4
5237,1e-05,0.2,0.1,0.7
5238,0.2,0.1,1e-05,0.6
5239,1e-05,0.5,1e-05,0.4
5240,1e-05,0.4,1e-05,0.6
5241,0.2,1e-05,0.2,0.2
5242,0.1,0.1,1e-05,0.7
5243,1e-05,0.30000000000000004,1e-05,0.6000000000000001
5244,1e-05,1e-05,0.7999999999999999,0.1
5245,1e-05,0.2,0.6000000000000001,0.2
5246,0.2,0.2,1e-05,0.4
5247,0.2,1e-05,1e-05,0.8
5248,0.1,0.3,1e-05,0.6000000000000001
5249,1e-05,0.7,1e-05,0.3
5250,0.2,0.5,1e-05,0.30000000000000004
5251,0.30000000000000004,0.1,0.1,0.5
5252,0.1,0.3,0.4,0.1
5253,0.2,0.2,0.2,0.2
5254,1e-05,0.1,0.1,0.8
5255,0.5,0.1,0.1,0.3
5256,1e-05,1e-05,0.30000000000000004,0.4
5257,1e-05,0.5,1e-05,0.30000000000000004
5258,1e-05,0.3,0.30000000000000004,0.30000000000000004
5259,1e-05,0.2,0.1,0.7000000000000001
5260,0.1,1e-05,0.4,0.5
5261,1e-05,0.1,0.1,0.7
5262,1e-05,0.3,1e-05,0.7
5263,0.1,0.4,0.1,0.30000000000000004
5264,0.1,0.5,1e-05,0.4
5265,0.30000000000000004,0.7,1e-05,1e-05
5266,0.4,0.4,1e-05,1e-05
5267,1e-05,0.4,1e-05,0.5
5268,1e-05,0.6,0.1,0.2
5269,1e-05,0.5,1e-05,0.5
5270,0.30000000000000004,0.3,1e-05,0.2
5271,0.5,0.1,0.30000000000000004,0.1
5272,0.1,1e-05,0.1,0.5
5273,0.4,0.5,1e-05,0.1
5274,0.30000000000000004,0.6,0.1,1e-05
5275,1e-05,1e-05,0.5,0.5
5276,0.30000000000000004,0.7,1e-05,1e-05
5277,1e-05,1e-05,0.3,0.6000000000000001
5278,1e-05,1e-05,1e-05,0.7
5279,1e-05,0.2,1e-05,0.7
5280,0.1,1e-05,1e-05,0.8999999999999999
5281,1e-05,1e-05,1e-05,0.9
5282,1e-05,1e-05,1e-05,0.9
5283,1e-05,1e-05,1e-05,1.0
5284,1e-05,1e-05,1e-05,0.9
5285,0.6,0.1,1e-05,0.2
5286,0.4,1e-05,1e-05,0.5
5287,0.1,1e-05,1e-05,0.8
5288,1e-05,0.4,0.3,0.30000000000000004
5289,0.2,0.5,1e-05,0.2
5290,0.7,0.1,0.1,1e-05
5291,1e-05,0.2,1e-05,0.7
5292,1e-05,0.2,1e-05,0.7
5293,0.4,1e-05,0.1,0.5
5294,1e-05,0.2,1e-05,0.8
5295,1e-05,1e-05,0.1,0.8999999999999999
5296,1e-05,1e-05,1e-05,0.9
5297,1e-05,1e-05,0.7999999999999999,0.2
5298,1e-05,0.1,0.2,0.6000000000000001
5299,1e-05,0.7,0.1,0.2
5300,1e-05,1e-05,0.2,0.3
5301,1e-05,1e-05,0.1,0.30000000000000004
5302,1e-05,1e-05,1e-05,0.6
5303,0.6,1e-05,1e-05,0.3
5304,0.5,0.4,1e-05,1e-05
5305,1e-05,1e-05,1e-05,0.6000000000000001
5306,0.7,1e-05,1e-05,1e-05
5307,1e-05,0.3,1e-05,0.2
5308,0.4,1e-05,1e-05,1e-05
5309,0.1,1e-05,1e-05,0.4
5310,0.3,1e-05,1e-05,0.4
5311,1e-05,1e-05,1e-05,0.7
5312,0.4,1e-05,1e-05,0.2
5313,0.1,1e-05,0.1,0.5
5314,0.6,1e-05,1e-05,1e-05
5315,0.7,1e-05,1e-05,1e-05
5316,1e-05,0.2,1e-05,0.4
5317,0.2,0.2,0.1,0.2
5318,0.1,0.1,1e-05,0.30000000000000004
5319,1e-05,0.6,1e-05,0.2
5320,0.2,0.1,0.1,0.4
5321,0.2,0.1,0.1,0.4
5322,0.1,0.5,1e-05,0.4
5323,0.5,0.3,1e-05,0.1
5324,0.4,0.2,1e-05,0.4
5325,0.2,0.2,0.1,0.4
5326,0.1,1e-05,0.4,0.5
5327,0.5,0.1,0.2,0.2
5328,0.1,0.30000000000000004,1e-05,0.6000000000000001
5329,0.1,1e-05,0.2,0.6
5330,0.7,0.1,1e-05,0.2
5331,0.1,1e-05,1e-05,0.9
5332,0.6,0.2,1e-05,0.2
5333,0.2,1e-05,1e-05,0.6
5334,0.2,0.2,0.4,0.1
5335,0.4,0.2,1e-05,0.4
5336,0.1,0.1,0.1,0.6000000000000001
5337,0.6,0.1,0.1,0.1
5338,0.30000000000000004,1e-05,0.1,0.5
5339,0.6,0.2,0.1,0.1
5340,0.4,0.1,1e-05,0.30000000000000004
5341,0.7,0.2,1e-05,0.1
5342,1e-05,1.0,1e-05,1e-05
5343,1e-05,1e-05,1e-05,1.0
5344,1e-05,1e-05,1e-05,0.9
5345,0.4,0.1,1e-05,0.5
5346,1e-05,1e-05,1e-05,0.9
5347,0.3,1e-05,1e-05,0.7
5348,1e-05,0.1,0.7999999999999999,1e-05
5349,1e-05,0.1,1e-05,0.7
5350,0.2,1e-05,1e-05,0.8
5351,1e-05,0.4,1e-05,0.6000000000000001
5352,0.2,1e-05,1e-05,0.8
5353,0.3,1e-05,0.30000000000000004,0.4
5354,0.6000000000000001,1e-05,1e-05,0.4
5355,0.4,0.5,1e-05,0.1
5356,0.30000000000000004,1e-05,0.1,0.5
5357,0.7,0.1,1e-05,0.2
5358,0.6,0.2,1e-05,0.2
5359,1e-05,0.2,1e-05,0.7
5360,0.1,0.1,0.8,1e-05
5361,0.1,0.7,0.1,1e-05
5362,1e-05,0.2,0.5,0.1
5363,0.4,0.1,1e-05,0.3
5364,0.6,0.2,1e-05,0.1
5365,1e-05,0.1,0.2,0.6000000000000001
5366,0.2,0.6,1e-05,0.2
5367,1e-05,1e-05,0.7,0.2
5368,1e-05,1e-05,1.0,1e-05
5369,1e-05,1e-05,1e-05,0.8
5370,0.8999999999999999,0.1,1e-05,1e-05
5371,1e-05,0.1,1e-05,0.8999999999999999
5372,0.5,0.2,0.1,0.1
5373,0.1,0.5,1e-05,0.4
5374,0.7,1e-05,1e-05,0.30000000000000004
5375,0.2,1e-05,1e-05,0.6000000000000001
5376,0.1,0.1,1e-05,0.7
5377,1e-05,1e-05,1e-05,0.8999999999999999
5378,1e-05,0.3,1e-05,0.7
5379,1e-05,0.1,0.1,0.7999999999999999
5380,0.4,0.2,0.1,0.2
5381,0.1,0.4,1e-05,0.5
5382,0.4,0.1,0.1,0.2
5383,0.4,1e-05,0.2,0.4
5384,0.3,0.2,1e-05,0.5
5385,0.1,1e-05,1e-05,0.7999999999999999
5386,0.5,0.1,0.1,0.30000000000000004
5387,0.3,1e-05,0.30000000000000004,0.4
5388,0.3,0.1,0.1,0.5
5389,1e-05,1e-05,0.1,0.8999999999999999
5390,1e-05,0.1,0.1,0.8
5391,0.3,0.1,0.1,0.4
5392,1e-05,1e-05,1e-05,1.0
5393,1e-05,1e-05,0.2,0.8
5394,0.3,0.2,0.1,0.3
5395,0.2,0.30000000000000004,0.1,0.4
5396,0.1,0.3,1e-05,0.6000000000000001
5397,0.1,1e-05,0.2,0.5
5398,0.4,0.2,0.1,0.1
5399,1e-05,0.1,1e-05,0.7999999999999999
5400,0.4,1e-05,0.1,0.3
5401,1e-05,1e-05,1e-05,0.8999999999999999
5402,1e-05,0.4,1e-05,0.6
5403,0.2,1e-05,0.5,0.2
5404,0.6000000000000001,0.1,0.2,0.1
5405,1e-05,1e-05,1e-05,1.0
5406,0.6,1e-05,1e-05,0.30000000000000004
5407,0.7,0.2,1e-05,0.1
5408,0.3,0.4,0.1,1e-05
5409,0.9,1e-05,1e-05,0.1
5410,0.3,0.4,1e-05,0.2
5411,0.2,0.7,1e-05,1e-05
5412,0.1,0.6,0.2,1e-05
5413,0.6,0.1,0.1,0.1
5414,0.7,0.1,0.2,1e-05
5415,0.30000000000000004,0.1,0.6000000000000001,1e-05
5416,0.1,1e-05,0.6,0.1
5417,0.2,1e-05,0.30000000000000004,0.5
5418,0.1,1e-05,1e-05,0.8
5419,0.1,0.2,0.30000000000000004,0.4
5420,1e-05,1e-05,0.3,0.6000000000000001
5421,0.6,0.2,1e-05,0.1
5422,1e-05,0.1,1e-05,0.7
5423,0.5,0.1,0.1,0.1
5424,0.2,0.4,0.1,0.30000000000000004
5425,0.2,0.1,0.1,0.6
5426,1e-05,0.9,1e-05,0.1
5427,0.6,0.2,0.1,1e-05
5428,1e-05,0.5,1e-05,0.5
5429,1e-05,1e-05,1e-05,0.8999999999999999
5430,1e-05,1e-05,0.2,0.7
5431,0.7,1e-05,1e-05,0.1
5432,1e-05,1e-05,0.2,0.6
5433,1e-05,0.1,0.6,0.30000000000000004
5434,1e-05,0.4,1e-05,0.6000000000000001
5435,0.2,0.4,1e-05,0.1
5436,0.1,0.1,0.2,0.6
5437,0.2,0.30000000000000004,0.2,0.2
5438,0.2,1e-05,0.4,0.4
5439,0.2,1e-05,0.4,0.4
5440,1e-05,0.1,0.1,0.7999999999999999
5441,1e-05,1e-05,0.8999999999999999,0.1
5442,0.1,1e-05,0.5,0.1
5443,1e-05,0.3,0.1,0.6000000000000001
5444,0.1,0.1,0.1,0.7
5445,0.2,0.1,0.1,0.6
5446,1e-05,0.4,1e-05,0.6
5447,0.7,1e-05,1e-05,0.3
5448,0.2,0.2,0.1,0.4
5449,0.2,0.1,0.1,0.6
5450,1e-05,1e-05,0.5,0.5
5451,0.2,0.1,0.1,0.5
5452,0.2,1e-05,1e-05,0.8
5453,0.6,1e-05,1e-05,0.4
5454,1e-05,1e-05,0.4,0.6000000000000001
5455,0.7,0.2,1e-05,0.1
5456,0.1,0.6,1e-05,0.2
5457,1e-05,0.5,0.5,1e-05
5458,0.30000000000000004,0.5,1e-05,0.1
5459,0.6,0.2,1e-05,0.2
5460,0.1,1e-05,1e-05,0.5
5461,0.1,1e-05,1e-05,0.3
5462,1e-05,1e-05,0.5,0.1
5463,1e-05,1e-05,0.1,0.4
5464,1e-05,0.1,1e-05,0.2
5465,1e-05,0.1,0.2,0.2
5466,0.1,0.1,0.2,0.2
5467,1e-05,1e-05,1e-05,0.6
5468,0.2,1e-05,1e-05,0.1
5469,1e-05,1e-05,1e-05,0.6
5470,1e-05,1e-05,0.7,1e-05
5471,1e-05,0.1,0.1,0.2
5472,1e-05,0.5,1e-05,0.1
5473,1e-05,1e-05,1e-05,0.8999999999999999
5474,1e-05,1e-05,0.1,0.30000000000000004
5475,1e-05,0.4,1e-05,0.30000000000000004
5476,1e-05,1e-05,1e-05,0.8
5477,1e-05,1e-05,1e-05,0.4
5478,0.1,0.1,1e-05,0.1
5479,1e-05,0.1,1e-05,0.2
5480,0.1,1e-05,1e-05,0.8
5481,1e-05,1e-05,1e-05,1.0
5482,0.2,0.6000000000000001,0.2,1e-05
5483,0.30000000000000004,0.2,1e-05,0.5
5484,1e-05,0.1,0.1,0.7
5485,1e-05,1e-05,0.3,0.7
5486,1e-05,1e-05,0.3,0.7
5487,0.1,1e-05,0.2,0.7
5488,0.1,0.1,0.2,0.5
5489,1e-05,0.6,0.2,0.2
5490,1e-05,0.8,1e-05,0.2
5491,0.1,0.2,0.5,0.2
5492,1e-05,1e-05,0.1,0.8
5493,0.1,0.1,1e-05,0.8
5494,0.1,1e-05,0.4,0.5
5495,1e-05,1e-05,1e-05,1.0
